Cell,Worm,mRNA,Mean,Probe,Strain
H2,14.0,2.0,10.033333333333333,egl-18,egl-18(ga97)
H2,15.0,16.0,10.033333333333333,egl-18,egl-18(ga97)
H2,16.0,24.0,10.033333333333333,egl-18,egl-18(ga97)
H2,17.0,14.0,10.033333333333333,egl-18,egl-18(ga97)
H2,18.0,3.0,10.033333333333333,egl-18,egl-18(ga97)
H2,19.0,23.0,10.033333333333333,egl-18,egl-18(ga97)
H2,20.0,4.0,10.033333333333333,egl-18,egl-18(ga97)
H2,21.0,14.0,10.033333333333333,egl-18,egl-18(ga97)
H2,22.0,6.0,10.033333333333333,egl-18,egl-18(ga97)
H2,23.0,8.0,10.033333333333333,egl-18,egl-18(ga97)
H2,24.0,7.0,10.033333333333333,egl-18,egl-18(ga97)
H2,26.0,7.0,10.033333333333333,egl-18,egl-18(ga97)
H2,27.0,0.0,10.033333333333333,egl-18,egl-18(ga97)
H2,28.0,4.0,10.033333333333333,egl-18,egl-18(ga97)
H2,29.0,6.0,10.033333333333333,egl-18,egl-18(ga97)
H2,31.0,2.0,10.033333333333333,egl-18,egl-18(ga97)
H2,33.0,5.0,10.033333333333333,egl-18,egl-18(ga97)
H2,34.0,21.0,10.033333333333333,egl-18,egl-18(ga97)
H2,35.0,2.0,10.033333333333333,egl-18,egl-18(ga97)
V1,1.0,5.0,6.633333333333334,egl-18,egl-18(ga97)
V1,3.0,13.0,6.633333333333334,egl-18,egl-18(ga97)
V1,4.0,7.0,6.633333333333334,egl-18,egl-18(ga97)
V1,5.0,3.0,6.633333333333334,egl-18,egl-18(ga97)
V1,6.0,3.0,6.633333333333334,egl-18,egl-18(ga97)
V1,7.0,14.0,6.633333333333334,egl-18,egl-18(ga97)
V1,8.0,7.0,6.633333333333334,egl-18,egl-18(ga97)
V1,9.0,8.0,6.633333333333334,egl-18,egl-18(ga97)
V1,10.0,2.0,6.633333333333334,egl-18,egl-18(ga97)
V1,12.0,2.0,6.633333333333334,egl-18,egl-18(ga97)
V1,13.0,10.0,6.633333333333334,egl-18,egl-18(ga97)
V1,14.0,1.0,6.633333333333334,egl-18,egl-18(ga97)
V1,15.0,12.0,6.633333333333334,egl-18,egl-18(ga97)
V1,16.0,2.0,6.633333333333334,egl-18,egl-18(ga97)
V1,17.0,6.0,6.633333333333334,egl-18,egl-18(ga97)
V1,18.0,1.0,6.633333333333334,egl-18,egl-18(ga97)
V1,19.0,18.0,6.633333333333334,egl-18,egl-18(ga97)
V1,20.0,5.0,6.633333333333334,egl-18,egl-18(ga97)
V1,21.0,7.0,6.633333333333334,egl-18,egl-18(ga97)
V1,22.0,6.0,6.633333333333334,egl-18,egl-18(ga97)
V1,23.0,4.0,6.633333333333334,egl-18,egl-18(ga97)
V1,24.0,3.0,6.633333333333334,egl-18,egl-18(ga97)
V1,26.0,6.0,6.633333333333334,egl-18,egl-18(ga97)
V1,27.0,0.0,6.633333333333334,egl-18,egl-18(ga97)
V1,28.0,8.0,6.633333333333334,egl-18,egl-18(ga97)
V1,29.0,3.0,6.633333333333334,egl-18,egl-18(ga97)
V1,31.0,6.0,6.633333333333334,egl-18,egl-18(ga97)
V1,33.0,13.0,6.633333333333334,egl-18,egl-18(ga97)
V1,34.0,23.0,6.633333333333334,egl-18,egl-18(ga97)
V1,35.0,1.0,6.633333333333334,egl-18,egl-18(ga97)
V2,1.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,3.0,17.0,5.633333333333334,egl-18,egl-18(ga97)
V2,4.0,1.0,5.633333333333334,egl-18,egl-18(ga97)
V2,5.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,6.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,7.0,10.0,5.633333333333334,egl-18,egl-18(ga97)
V2,8.0,4.0,5.633333333333334,egl-18,egl-18(ga97)
V2,9.0,5.0,5.633333333333334,egl-18,egl-18(ga97)
V2,10.0,6.0,5.633333333333334,egl-18,egl-18(ga97)
V2,12.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,13.0,1.0,5.633333333333334,egl-18,egl-18(ga97)
V2,14.0,0.0,5.633333333333334,egl-18,egl-18(ga97)
V2,15.0,12.0,5.633333333333334,egl-18,egl-18(ga97)
V2,16.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,17.0,3.0,5.633333333333334,egl-18,egl-18(ga97)
V2,18.0,0.0,5.633333333333334,egl-18,egl-18(ga97)
V2,19.0,11.0,5.633333333333334,egl-18,egl-18(ga97)
V2,20.0,0.0,5.633333333333334,egl-18,egl-18(ga97)
V2,21.0,11.0,5.633333333333334,egl-18,egl-18(ga97)
V2,22.0,7.0,5.633333333333334,egl-18,egl-18(ga97)
V2,23.0,3.0,5.633333333333334,egl-18,egl-18(ga97)
V2,24.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,26.0,4.0,5.633333333333334,egl-18,egl-18(ga97)
V2,27.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,28.0,2.0,5.633333333333334,egl-18,egl-18(ga97)
V2,29.0,10.0,5.633333333333334,egl-18,egl-18(ga97)
V2,31.0,10.0,5.633333333333334,egl-18,egl-18(ga97)
V2,33.0,10.0,5.633333333333334,egl-18,egl-18(ga97)
V2,34.0,25.0,5.633333333333334,egl-18,egl-18(ga97)
V2,35.0,3.0,5.633333333333334,egl-18,egl-18(ga97)
V3,1.0,3.0,6.0,egl-18,egl-18(ga97)
V3,3.0,12.0,6.0,egl-18,egl-18(ga97)
V3,4.0,2.0,6.0,egl-18,egl-18(ga97)
V3,5.0,0.0,6.0,egl-18,egl-18(ga97)
V3,6.0,5.0,6.0,egl-18,egl-18(ga97)
V3,7.0,19.0,6.0,egl-18,egl-18(ga97)
V3,8.0,5.0,6.0,egl-18,egl-18(ga97)
V3,9.0,6.0,6.0,egl-18,egl-18(ga97)
V3,10.0,8.0,6.0,egl-18,egl-18(ga97)
V3,12.0,0.0,6.0,egl-18,egl-18(ga97)
V3,13.0,5.0,6.0,egl-18,egl-18(ga97)
V3,14.0,2.0,6.0,egl-18,egl-18(ga97)
V3,15.0,6.0,6.0,egl-18,egl-18(ga97)
V3,16.0,5.0,6.0,egl-18,egl-18(ga97)
V3,17.0,6.0,6.0,egl-18,egl-18(ga97)
V3,18.0,1.0,6.0,egl-18,egl-18(ga97)
V3,19.0,11.0,6.0,egl-18,egl-18(ga97)
V3,20.0,1.0,6.0,egl-18,egl-18(ga97)
V3,21.0,8.0,6.0,egl-18,egl-18(ga97)
V3,22.0,11.0,6.0,egl-18,egl-18(ga97)
V3,23.0,0.0,6.0,egl-18,egl-18(ga97)
V3,24.0,1.0,6.0,egl-18,egl-18(ga97)
V3,26.0,3.0,6.0,egl-18,egl-18(ga97)
V3,27.0,0.0,6.0,egl-18,egl-18(ga97)
V3,28.0,6.0,6.0,egl-18,egl-18(ga97)
V3,29.0,4.0,6.0,egl-18,egl-18(ga97)
V3,31.0,8.0,6.0,egl-18,egl-18(ga97)
V3,33.0,17.0,6.0,egl-18,egl-18(ga97)
V3,34.0,20.0,6.0,egl-18,egl-18(ga97)
V3,35.0,5.0,6.0,egl-18,egl-18(ga97)
V4,1.0,8.0,5.433333333333334,egl-18,egl-18(ga97)
V4,3.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,4.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,5.0,1.0,5.433333333333334,egl-18,egl-18(ga97)
V4,6.0,2.0,5.433333333333334,egl-18,egl-18(ga97)
V4,7.0,21.0,5.433333333333334,egl-18,egl-18(ga97)
V4,8.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,9.0,7.0,5.433333333333334,egl-18,egl-18(ga97)
V4,10.0,8.0,5.433333333333334,egl-18,egl-18(ga97)
V4,12.0,4.0,5.433333333333334,egl-18,egl-18(ga97)
V4,13.0,4.0,5.433333333333334,egl-18,egl-18(ga97)
V4,14.0,1.0,5.433333333333334,egl-18,egl-18(ga97)
V4,15.0,7.0,5.433333333333334,egl-18,egl-18(ga97)
V4,16.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,17.0,1.0,5.433333333333334,egl-18,egl-18(ga97)
V4,18.0,1.0,5.433333333333334,egl-18,egl-18(ga97)
V4,19.0,9.0,5.433333333333334,egl-18,egl-18(ga97)
V4,20.0,0.0,5.433333333333334,egl-18,egl-18(ga97)
V4,21.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,22.0,7.0,5.433333333333334,egl-18,egl-18(ga97)
V4,23.0,3.0,5.433333333333334,egl-18,egl-18(ga97)
V4,24.0,1.0,5.433333333333334,egl-18,egl-18(ga97)
V4,26.0,3.0,5.433333333333334,egl-18,egl-18(ga97)
V4,27.0,0.0,5.433333333333334,egl-18,egl-18(ga97)
V4,28.0,4.0,5.433333333333334,egl-18,egl-18(ga97)
V4,29.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,31.0,6.0,5.433333333333334,egl-18,egl-18(ga97)
V4,33.0,12.0,5.433333333333334,egl-18,egl-18(ga97)
V4,34.0,16.0,5.433333333333334,egl-18,egl-18(ga97)
V4,35.0,1.0,5.433333333333334,egl-18,egl-18(ga97)
V5a,1.0,3.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,5.0,1.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,6.0,3.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,7.0,12.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,8.0,5.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,12.0,2.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,13.0,2.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,16.0,9.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,19.0,9.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,22.0,4.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,23.0,7.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,27.0,0.0,4.384615384615385,egl-18,egl-18(ga97)
V5a,35.0,0.0,4.384615384615385,egl-18,egl-18(ga97)
V5p,1.0,2.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,5.0,2.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,6.0,1.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,7.0,16.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,8.0,3.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,12.0,0.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,13.0,2.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,16.0,5.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,19.0,11.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,22.0,4.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,23.0,3.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,27.0,2.0,4.076923076923077,egl-18,egl-18(ga97)
V5p,35.0,2.0,4.076923076923077,egl-18,egl-18(ga97)
T,1.0,2.0,3.9655172413793105,egl-18,egl-18(ga97)
T,3.0,8.0,3.9655172413793105,egl-18,egl-18(ga97)
T,4.0,2.0,3.9655172413793105,egl-18,egl-18(ga97)
T,5.0,2.0,3.9655172413793105,egl-18,egl-18(ga97)
T,6.0,0.0,3.9655172413793105,egl-18,egl-18(ga97)
T,7.0,14.0,3.9655172413793105,egl-18,egl-18(ga97)
T,8.0,3.0,3.9655172413793105,egl-18,egl-18(ga97)
T,9.0,5.0,3.9655172413793105,egl-18,egl-18(ga97)
T,10.0,9.0,3.9655172413793105,egl-18,egl-18(ga97)
T,12.0,0.0,3.9655172413793105,egl-18,egl-18(ga97)
T,13.0,1.0,3.9655172413793105,egl-18,egl-18(ga97)
T,14.0,0.0,3.9655172413793105,egl-18,egl-18(ga97)
T,15.0,3.0,3.9655172413793105,egl-18,egl-18(ga97)
T,16.0,1.0,3.9655172413793105,egl-18,egl-18(ga97)
T,17.0,0.0,3.9655172413793105,egl-18,egl-18(ga97)
T,18.0,1.0,3.9655172413793105,egl-18,egl-18(ga97)
T,19.0,5.0,3.9655172413793105,egl-18,egl-18(ga97)
T,20.0,1.0,3.9655172413793105,egl-18,egl-18(ga97)
T,21.0,3.0,3.9655172413793105,egl-18,egl-18(ga97)
T,22.0,4.0,3.9655172413793105,egl-18,egl-18(ga97)
T,23.0,6.0,3.9655172413793105,egl-18,egl-18(ga97)
T,24.0,2.0,3.9655172413793105,egl-18,egl-18(ga97)
T,26.0,4.0,3.9655172413793105,egl-18,egl-18(ga97)
T,27.0,0.0,3.9655172413793105,egl-18,egl-18(ga97)
T,29.0,7.0,3.9655172413793105,egl-18,egl-18(ga97)
T,31.0,10.0,3.9655172413793105,egl-18,egl-18(ga97)
T,33.0,11.0,3.9655172413793105,egl-18,egl-18(ga97)
T,34.0,11.0,3.9655172413793105,egl-18,egl-18(ga97)
T,35.0,0.0,3.9655172413793105,egl-18,egl-18(ga97)
V6,1.0,5.0,4.4,egl-18,egl-18(ga97)
V6,3.0,9.0,4.4,egl-18,egl-18(ga97)
V6,4.0,2.0,4.4,egl-18,egl-18(ga97)
V6,5.0,4.0,4.4,egl-18,egl-18(ga97)
V6,6.0,1.0,4.4,egl-18,egl-18(ga97)
V6,7.0,8.0,4.4,egl-18,egl-18(ga97)
V6,8.0,7.0,4.4,egl-18,egl-18(ga97)
V6,9.0,5.0,4.4,egl-18,egl-18(ga97)
V6,10.0,4.0,4.4,egl-18,egl-18(ga97)
V6,12.0,2.0,4.4,egl-18,egl-18(ga97)
V6,13.0,2.0,4.4,egl-18,egl-18(ga97)
V6,14.0,1.0,4.4,egl-18,egl-18(ga97)
V6,15.0,10.0,4.4,egl-18,egl-18(ga97)
V6,16.0,5.0,4.4,egl-18,egl-18(ga97)
V6,17.0,3.0,4.4,egl-18,egl-18(ga97)
V6,18.0,0.0,4.4,egl-18,egl-18(ga97)
V6,19.0,12.0,4.4,egl-18,egl-18(ga97)
V6,20.0,0.0,4.4,egl-18,egl-18(ga97)
V6,21.0,5.0,4.4,egl-18,egl-18(ga97)
V6,22.0,1.0,4.4,egl-18,egl-18(ga97)
V6,23.0,4.0,4.4,egl-18,egl-18(ga97)
V6,24.0,5.0,4.4,egl-18,egl-18(ga97)
V6,26.0,5.0,4.4,egl-18,egl-18(ga97)
V6,27.0,1.0,4.4,egl-18,egl-18(ga97)
V6,28.0,3.0,4.4,egl-18,egl-18(ga97)
V6,29.0,3.0,4.4,egl-18,egl-18(ga97)
V6,31.0,5.0,4.4,egl-18,egl-18(ga97)
V6,33.0,6.0,4.4,egl-18,egl-18(ga97)
V6,34.0,12.0,4.4,egl-18,egl-18(ga97)
V6,35.0,2.0,4.4,egl-18,egl-18(ga97)
H1,1.0,12.0,8.851851851851851,egl-18,egl-18(ga97)
H1,3.0,13.0,8.851851851851851,egl-18,egl-18(ga97)
H1,5.0,6.0,8.851851851851851,egl-18,egl-18(ga97)
H1,6.0,11.0,8.851851851851851,egl-18,egl-18(ga97)
H1,7.0,22.0,8.851851851851851,egl-18,egl-18(ga97)
H1,8.0,6.0,8.851851851851851,egl-18,egl-18(ga97)
H1,9.0,10.0,8.851851851851851,egl-18,egl-18(ga97)
H1,10.0,4.0,8.851851851851851,egl-18,egl-18(ga97)
H1,12.0,9.0,8.851851851851851,egl-18,egl-18(ga97)
H1,13.0,4.0,8.851851851851851,egl-18,egl-18(ga97)
H1,14.0,6.0,8.851851851851851,egl-18,egl-18(ga97)
H1,15.0,14.0,8.851851851851851,egl-18,egl-18(ga97)
H1,16.0,5.0,8.851851851851851,egl-18,egl-18(ga97)
H1,17.0,16.0,8.851851851851851,egl-18,egl-18(ga97)
H1,18.0,4.0,8.851851851851851,egl-18,egl-18(ga97)
H1,21.0,15.0,8.851851851851851,egl-18,egl-18(ga97)
H1,22.0,8.0,8.851851851851851,egl-18,egl-18(ga97)
H1,23.0,1.0,8.851851851851851,egl-18,egl-18(ga97)
H1,24.0,10.0,8.851851851851851,egl-18,egl-18(ga97)
H1,26.0,4.0,8.851851851851851,egl-18,egl-18(ga97)
H1,27.0,0.0,8.851851851851851,egl-18,egl-18(ga97)
H1,28.0,11.0,8.851851851851851,egl-18,egl-18(ga97)
H1,29.0,9.0,8.851851851851851,egl-18,egl-18(ga97)
H1,31.0,6.0,8.851851851851851,egl-18,egl-18(ga97)
H1,33.0,6.0,8.851851851851851,egl-18,egl-18(ga97)
H1,34.0,21.0,8.851851851851851,egl-18,egl-18(ga97)
H1,35.0,6.0,8.851851851851851,egl-18,egl-18(ga97)
V5,3.0,9.0,6.352941176470588,egl-18,egl-18(ga97)
V5,4.0,6.0,6.352941176470588,egl-18,egl-18(ga97)
V5,9.0,6.0,6.352941176470588,egl-18,egl-18(ga97)
V5,10.0,6.0,6.352941176470588,egl-18,egl-18(ga97)
V5,14.0,2.0,6.352941176470588,egl-18,egl-18(ga97)
V5,15.0,6.0,6.352941176470588,egl-18,egl-18(ga97)
V5,17.0,1.0,6.352941176470588,egl-18,egl-18(ga97)
V5,18.0,2.0,6.352941176470588,egl-18,egl-18(ga97)
V5,20.0,1.0,6.352941176470588,egl-18,egl-18(ga97)
V5,21.0,7.0,6.352941176470588,egl-18,egl-18(ga97)
V5,24.0,2.0,6.352941176470588,egl-18,egl-18(ga97)
V5,26.0,9.0,6.352941176470588,egl-18,egl-18(ga97)
V5,28.0,8.0,6.352941176470588,egl-18,egl-18(ga97)
V5,29.0,6.0,6.352941176470588,egl-18,egl-18(ga97)
V5,31.0,6.0,6.352941176470588,egl-18,egl-18(ga97)
V5,33.0,16.0,6.352941176470588,egl-18,egl-18(ga97)
V5,34.0,15.0,6.352941176470588,egl-18,egl-18(ga97)
H0,1.0,21.0,17.6875,egl-18,elt-1(ku491)
H0,3.0,20.0,17.6875,egl-18,elt-1(ku491)
H0,4.0,15.0,17.6875,egl-18,elt-1(ku491)
H0,5.0,15.0,17.6875,egl-18,elt-1(ku491)
H0,7.0,0.0,17.6875,egl-18,elt-1(ku491)
H0,8.0,8.0,17.6875,egl-18,elt-1(ku491)
H0,10.0,13.0,17.6875,egl-18,elt-1(ku491)
H0,12.0,34.0,17.6875,egl-18,elt-1(ku491)
H0,13.0,6.0,17.6875,egl-18,elt-1(ku491)
H0,14.0,35.0,17.6875,egl-18,elt-1(ku491)
H0,15.0,19.0,17.6875,egl-18,elt-1(ku491)
H0,16.0,7.0,17.6875,egl-18,elt-1(ku491)
H0,17.0,0.0,17.6875,egl-18,elt-1(ku491)
H0,18.0,40.0,17.6875,egl-18,elt-1(ku491)
H0,19.0,6.0,17.6875,egl-18,elt-1(ku491)
H0,20.0,14.0,17.6875,egl-18,elt-1(ku491)
H0,21.0,18.0,17.6875,egl-18,elt-1(ku491)
H0,22.0,51.0,17.6875,egl-18,elt-1(ku491)
H0,23.0,32.0,17.6875,egl-18,elt-1(ku491)
H0,24.0,32.0,17.6875,egl-18,elt-1(ku491)
H0,25.0,28.0,17.6875,egl-18,elt-1(ku491)
H0,27.0,12.0,17.6875,egl-18,elt-1(ku491)
H0,28.0,7.0,17.6875,egl-18,elt-1(ku491)
H0,29.0,16.0,17.6875,egl-18,elt-1(ku491)
H0,30.0,5.0,17.6875,egl-18,elt-1(ku491)
H0,31.0,28.0,17.6875,egl-18,elt-1(ku491)
H0,32.0,12.0,17.6875,egl-18,elt-1(ku491)
H0,33.0,26.0,17.6875,egl-18,elt-1(ku491)
H0,34.0,7.0,17.6875,egl-18,elt-1(ku491)
H0,35.0,19.0,17.6875,egl-18,elt-1(ku491)
H0,36.0,10.0,17.6875,egl-18,elt-1(ku491)
H0,37.0,10.0,17.6875,egl-18,elt-1(ku491)
H2,1.0,20.0,17.88235294117647,egl-18,elt-1(ku491)
H2,2.0,19.0,17.88235294117647,egl-18,elt-1(ku491)
H2,3.0,19.0,17.88235294117647,egl-18,elt-1(ku491)
H2,4.0,14.0,17.88235294117647,egl-18,elt-1(ku491)
H2,5.0,14.0,17.88235294117647,egl-18,elt-1(ku491)
H2,7.0,2.0,17.88235294117647,egl-18,elt-1(ku491)
H2,8.0,3.0,17.88235294117647,egl-18,elt-1(ku491)
H2,10.0,8.0,17.88235294117647,egl-18,elt-1(ku491)
H2,12.0,36.0,17.88235294117647,egl-18,elt-1(ku491)
H2,13.0,3.0,17.88235294117647,egl-18,elt-1(ku491)
H2,14.0,33.0,17.88235294117647,egl-18,elt-1(ku491)
H2,15.0,38.0,17.88235294117647,egl-18,elt-1(ku491)
H2,16.0,9.0,17.88235294117647,egl-18,elt-1(ku491)
H2,17.0,1.0,17.88235294117647,egl-18,elt-1(ku491)
H2,18.0,23.0,17.88235294117647,egl-18,elt-1(ku491)
H2,19.0,6.0,17.88235294117647,egl-18,elt-1(ku491)
H2,20.0,18.0,17.88235294117647,egl-18,elt-1(ku491)
H2,21.0,20.0,17.88235294117647,egl-18,elt-1(ku491)
H2,22.0,61.0,17.88235294117647,egl-18,elt-1(ku491)
H2,23.0,12.0,17.88235294117647,egl-18,elt-1(ku491)
H2,24.0,16.0,17.88235294117647,egl-18,elt-1(ku491)
H2,25.0,21.0,17.88235294117647,egl-18,elt-1(ku491)
H2,26.0,27.0,17.88235294117647,egl-18,elt-1(ku491)
H2,27.0,14.0,17.88235294117647,egl-18,elt-1(ku491)
H2,28.0,23.0,17.88235294117647,egl-18,elt-1(ku491)
H2,29.0,16.0,17.88235294117647,egl-18,elt-1(ku491)
H2,30.0,19.0,17.88235294117647,egl-18,elt-1(ku491)
H2,31.0,23.0,17.88235294117647,egl-18,elt-1(ku491)
H2,32.0,11.0,17.88235294117647,egl-18,elt-1(ku491)
H2,33.0,29.0,17.88235294117647,egl-18,elt-1(ku491)
H2,34.0,16.0,17.88235294117647,egl-18,elt-1(ku491)
H2,35.0,9.0,17.88235294117647,egl-18,elt-1(ku491)
H2,36.0,18.0,17.88235294117647,egl-18,elt-1(ku491)
H2,37.0,7.0,17.88235294117647,egl-18,elt-1(ku491)
V1,1.0,10.0,12.235294117647058,egl-18,elt-1(ku491)
V1,2.0,8.0,12.235294117647058,egl-18,elt-1(ku491)
V1,3.0,16.0,12.235294117647058,egl-18,elt-1(ku491)
V1,4.0,9.0,12.235294117647058,egl-18,elt-1(ku491)
V1,5.0,1.0,12.235294117647058,egl-18,elt-1(ku491)
V1,7.0,2.0,12.235294117647058,egl-18,elt-1(ku491)
V1,8.0,4.0,12.235294117647058,egl-18,elt-1(ku491)
V1,10.0,6.0,12.235294117647058,egl-18,elt-1(ku491)
V1,12.0,37.0,12.235294117647058,egl-18,elt-1(ku491)
V1,13.0,3.0,12.235294117647058,egl-18,elt-1(ku491)
V1,14.0,8.0,12.235294117647058,egl-18,elt-1(ku491)
V1,15.0,12.0,12.235294117647058,egl-18,elt-1(ku491)
V1,16.0,19.0,12.235294117647058,egl-18,elt-1(ku491)
V1,17.0,0.0,12.235294117647058,egl-18,elt-1(ku491)
V1,18.0,31.0,12.235294117647058,egl-18,elt-1(ku491)
V1,19.0,1.0,12.235294117647058,egl-18,elt-1(ku491)
V1,20.0,13.0,12.235294117647058,egl-18,elt-1(ku491)
V1,21.0,12.0,12.235294117647058,egl-18,elt-1(ku491)
V1,22.0,54.0,12.235294117647058,egl-18,elt-1(ku491)
V1,23.0,12.0,12.235294117647058,egl-18,elt-1(ku491)
V1,24.0,2.0,12.235294117647058,egl-18,elt-1(ku491)
V1,25.0,16.0,12.235294117647058,egl-18,elt-1(ku491)
V1,26.0,17.0,12.235294117647058,egl-18,elt-1(ku491)
V1,27.0,13.0,12.235294117647058,egl-18,elt-1(ku491)
V1,28.0,9.0,12.235294117647058,egl-18,elt-1(ku491)
V1,29.0,10.0,12.235294117647058,egl-18,elt-1(ku491)
V1,30.0,6.0,12.235294117647058,egl-18,elt-1(ku491)
V1,31.0,18.0,12.235294117647058,egl-18,elt-1(ku491)
V1,32.0,2.0,12.235294117647058,egl-18,elt-1(ku491)
V1,33.0,36.0,12.235294117647058,egl-18,elt-1(ku491)
V1,34.0,11.0,12.235294117647058,egl-18,elt-1(ku491)
V1,35.0,11.0,12.235294117647058,egl-18,elt-1(ku491)
V1,36.0,6.0,12.235294117647058,egl-18,elt-1(ku491)
V1,37.0,1.0,12.235294117647058,egl-18,elt-1(ku491)
V2,1.0,11.0,12.088235294117647,egl-18,elt-1(ku491)
V2,2.0,19.0,12.088235294117647,egl-18,elt-1(ku491)
V2,3.0,12.0,12.088235294117647,egl-18,elt-1(ku491)
V2,4.0,9.0,12.088235294117647,egl-18,elt-1(ku491)
V2,5.0,12.0,12.088235294117647,egl-18,elt-1(ku491)
V2,7.0,2.0,12.088235294117647,egl-18,elt-1(ku491)
V2,8.0,1.0,12.088235294117647,egl-18,elt-1(ku491)
V2,10.0,10.0,12.088235294117647,egl-18,elt-1(ku491)
V2,12.0,19.0,12.088235294117647,egl-18,elt-1(ku491)
V2,13.0,2.0,12.088235294117647,egl-18,elt-1(ku491)
V2,14.0,14.0,12.088235294117647,egl-18,elt-1(ku491)
V2,15.0,12.0,12.088235294117647,egl-18,elt-1(ku491)
V2,16.0,12.0,12.088235294117647,egl-18,elt-1(ku491)
V2,17.0,1.0,12.088235294117647,egl-18,elt-1(ku491)
V2,18.0,15.0,12.088235294117647,egl-18,elt-1(ku491)
V2,19.0,3.0,12.088235294117647,egl-18,elt-1(ku491)
V2,20.0,8.0,12.088235294117647,egl-18,elt-1(ku491)
V2,21.0,8.0,12.088235294117647,egl-18,elt-1(ku491)
V2,22.0,45.0,12.088235294117647,egl-18,elt-1(ku491)
V2,23.0,15.0,12.088235294117647,egl-18,elt-1(ku491)
V2,24.0,2.0,12.088235294117647,egl-18,elt-1(ku491)
V2,25.0,23.0,12.088235294117647,egl-18,elt-1(ku491)
V2,26.0,14.0,12.088235294117647,egl-18,elt-1(ku491)
V2,27.0,10.0,12.088235294117647,egl-18,elt-1(ku491)
V2,28.0,8.0,12.088235294117647,egl-18,elt-1(ku491)
V2,29.0,22.0,12.088235294117647,egl-18,elt-1(ku491)
V2,30.0,11.0,12.088235294117647,egl-18,elt-1(ku491)
V2,31.0,25.0,12.088235294117647,egl-18,elt-1(ku491)
V2,32.0,1.0,12.088235294117647,egl-18,elt-1(ku491)
V2,33.0,38.0,12.088235294117647,egl-18,elt-1(ku491)
V2,34.0,12.0,12.088235294117647,egl-18,elt-1(ku491)
V2,35.0,6.0,12.088235294117647,egl-18,elt-1(ku491)
V2,36.0,4.0,12.088235294117647,egl-18,elt-1(ku491)
V2,37.0,5.0,12.088235294117647,egl-18,elt-1(ku491)
V3,1.0,7.0,12.529411764705882,egl-18,elt-1(ku491)
V3,2.0,7.0,12.529411764705882,egl-18,elt-1(ku491)
V3,3.0,9.0,12.529411764705882,egl-18,elt-1(ku491)
V3,4.0,5.0,12.529411764705882,egl-18,elt-1(ku491)
V3,5.0,4.0,12.529411764705882,egl-18,elt-1(ku491)
V3,7.0,0.0,12.529411764705882,egl-18,elt-1(ku491)
V3,8.0,3.0,12.529411764705882,egl-18,elt-1(ku491)
V3,10.0,9.0,12.529411764705882,egl-18,elt-1(ku491)
V3,12.0,23.0,12.529411764705882,egl-18,elt-1(ku491)
V3,13.0,4.0,12.529411764705882,egl-18,elt-1(ku491)
V3,14.0,17.0,12.529411764705882,egl-18,elt-1(ku491)
V3,15.0,10.0,12.529411764705882,egl-18,elt-1(ku491)
V3,16.0,18.0,12.529411764705882,egl-18,elt-1(ku491)
V3,17.0,3.0,12.529411764705882,egl-18,elt-1(ku491)
V3,18.0,22.0,12.529411764705882,egl-18,elt-1(ku491)
V3,19.0,3.0,12.529411764705882,egl-18,elt-1(ku491)
V3,20.0,11.0,12.529411764705882,egl-18,elt-1(ku491)
V3,21.0,12.0,12.529411764705882,egl-18,elt-1(ku491)
